expr,time,trial,mat_size,memory_used
ArmadilloBase,45037707,2968,3,95039904
Rbase,44285337,2969,3,95040000
ArmadilloIterator,4187682078,2969,3,95040000
ArmadilloBase,46606669,2969,3,95040000
Rbase,44570097,2970,3,95040072
ArmadilloBase,40429444,2970,3,95040072
ArmadilloIterator,4137902842,2970,3,95040072
ArmadilloBase,46091525,2971,3,95040168
Rbase,40378641,2971,3,95040168
ArmadilloIterator,4149184131,2971,3,95040168
Rbase,45245794,2972,3,95040240
ArmadilloBase,39850025,2972,3,95040240
ArmadilloIterator,4176701940,2972,3,95040240
Rbase,44492315,2973,3,95040336
ArmadilloIterator,4182001666,2973,3,95040336
ArmadilloBase,48341730,2973,3,95040336
ArmadilloIterator,4116951102,2974,3,95040408
Rbase,45381514,2974,3,95040408
ArmadilloBase,44389839,2974,3,95040408
ArmadilloIterator,4181922532,2975,3,95040520
Rbase,44303396,2975,3,95040520
ArmadilloBase,47089528,2975,3,95040520
ArmadilloBase,45687939,2976,3,95040616
ArmadilloIterator,4175559445,2976,3,95040616
Rbase,44766711,2976,3,95040616
ArmadilloBase,47364409,2977,3,95040688
Rbase,39371289,2977,3,95040688
ArmadilloIterator,4213137608,2977,3,95040688
ArmadilloBase,44961262,2978,3,95040784
Rbase,40696401,2978,3,95040784
ArmadilloIterator,4134448382,2978,3,95040784
ArmadilloBase,46107650,2979,3,95040856
ArmadilloIterator,4138877167,2979,3,95040856
Rbase,43924426,2979,3,95040856
ArmadilloIterator,4165652605,2980,3,95040952
Rbase,44027529,2980,3,95040952
ArmadilloBase,45947597,2980,3,95040952
ArmadilloIterator,4178708497,2981,3,95041064
Rbase,43847440,2981,3,95041064
ArmadilloBase,47592847,2981,3,95041064
ArmadilloIterator,4144066891,2982,3,95041136
Rbase,45683629,2982,3,95041136
ArmadilloBase,46152134,2982,3,95041136
Rbase,44686117,2983,3,95041232
ArmadilloIterator,4156219206,2983,3,95041232
ArmadilloBase,47583711,2983,3,95041232
ArmadilloBase,45131926,2984,3,95041304
Rbase,40022220,2984,3,95041304
ArmadilloIterator,4193679342,2984,3,95041304
ArmadilloIterator,4189785168,2985,3,95041400
ArmadilloBase,45462842,2985,3,95041400
Rbase,43827364,2985,3,95041400
ArmadilloIterator,4141063325,2986,3,95041472
Rbase,44949477,2986,3,95041472
ArmadilloBase,46363673,2986,3,95041472
Rbase,43953070,2987,3,95041568
ArmadilloBase,43559496,2987,3,95041568
ArmadilloIterator,4171022542,2987,3,95041568
ArmadilloBase,43679879,2988,3,95041680
Rbase,41301382,2988,3,95041680
ArmadilloIterator,4163169725,2988,3,95041680
Rbase,45126134,2989,3,95041752
ArmadilloIterator,4192343805,2989,3,95041752
ArmadilloBase,46500393,2989,3,95041752
ArmadilloIterator,4115278009,2990,3,95041848
Rbase,44529347,2990,3,95041848
ArmadilloBase,44554994,2990,3,95041848
ArmadilloBase,47158494,2991,3,95041920
Rbase,40902323,2991,3,95041920
ArmadilloIterator,4153946190,2991,3,95041920
ArmadilloBase,44743075,2992,3,95042016
Rbase,40259949,2992,3,95042016
ArmadilloIterator,4204897359,2992,3,95042016
ArmadilloIterator,4201371334,2993,3,95042088
Rbase,45349420,2993,3,95042088
ArmadilloBase,46845667,2993,3,95042088
ArmadilloIterator,4150308483,2994,3,95042184
Rbase,43890024,2994,3,95042184
ArmadilloBase,46012308,2994,3,95042184
Rbase,44700405,2995,3,95042296
ArmadilloIterator,4163585724,2995,3,95042296
ArmadilloBase,47711385,2995,3,95042296
ArmadilloBase,44477854,2996,3,95042368
Rbase,42753024,2996,3,95042368
ArmadilloIterator,4188416987,2996,3,95042368
ArmadilloBase,47307611,2997,3,95042464
ArmadilloIterator,4202465323,2997,3,95042464
Rbase,44632673,2997,3,95042464
ArmadilloBase,45461889,2998,3,95042536
Rbase,39607699,2998,3,95042536
ArmadilloIterator,4162222195,2998,3,95042536
Rbase,43634292,2999,3,95042632
ArmadilloBase,43331492,2999,3,95042632
ArmadilloIterator,4168292327,2999,3,95042632
Rbase,42849802,3000,3,95042704
ArmadilloIterator,4168444602,3000,3,95042704
ArmadilloBase,47073693,3000,3,95042704
ArmadilloBase,44759991,3001,3,95042816
Rbase,41152384,3001,3,95042816
ArmadilloIterator,4210500093,3001,3,95042816
Rbase,44334895,3002,3,95042912
ArmadilloIterator,4142601757,3002,3,95042912
ArmadilloBase,44890831,3002,3,95042912
Rbase,44847791,3003,3,95042984
ArmadilloBase,43218778,3003,3,95042984
ArmadilloIterator,4172864866,3003,3,95042984
ArmadilloIterator,4187538002,3004,3,95043080
ArmadilloBase,45599988,3004,3,95043080
Rbase,43842733,3004,3,95043080
ArmadilloIterator,4214552278,3005,3,95043152
ArmadilloBase,45967768,3005,3,95043152
Rbase,45574374,3005,3,95043152
ArmadilloIterator,4156015821,3006,3,95043248
ArmadilloBase,45482631,3006,3,95043248
Rbase,44245783,3006,3,95043248
Rbase,45197104,3007,3,95043320
ArmadilloBase,43921218,3007,3,95043320
ArmadilloIterator,4151609346,3007,3,95043320
Rbase,44260485,3008,3,95043432
ArmadilloBase,40454644,3008,3,95043432
ArmadilloIterator,4196506191,3008,3,95043432
Rbase,44655564,3009,3,95043528
ArmadilloIterator,4216112451,3009,3,95043528
ArmadilloBase,47326017,3009,3,95043528
ArmadilloIterator,4129185925,3010,3,95043600
Rbase,43885541,3010,3,95043600
ArmadilloBase,46024072,3010,3,95043600
ArmadilloBase,47660615,3011,3,95043696
Rbase,42306228,3011,3,95043696
ArmadilloIterator,4193672308,3011,3,95043696
ArmadilloBase,45417513,3012,3,95043768
Rbase,39268023,3012,3,95043768
ArmadilloIterator,4190070526,3012,3,95043768
Rbase,44755937,3013,3,95043864
ArmadilloIterator,4241089498,3013,3,95043864
ArmadilloBase,48327623,3013,3,95043864
ArmadilloBase,45786138,3014,3,95043936
Rbase,42257881,3014,3,95043936
ArmadilloIterator,4177588042,3014,3,95043936
ArmadilloBase,48279238,3015,3,95044048
Rbase,43603422,3015,3,95044048
ArmadilloIterator,4193763621,3015,3,95044048
ArmadilloIterator,4214944406,3016,3,95044144
ArmadilloBase,46228745,3016,3,95044144
Rbase,44124587,3016,3,95044144
ArmadilloIterator,4229249693,3017,3,95044216
ArmadilloBase,45359202,3017,3,95044216
Rbase,45964040,3017,3,95044216
ArmadilloBase,45703838,3018,3,95044312
Rbase,40232156,3018,3,95044312
ArmadilloIterator,4188933836,3018,3,95044312
Rbase,43956002,3019,3,95044384
ArmadilloIterator,4178811009,3019,3,95044384
ArmadilloBase,48039091,3019,3,95044384
Rbase,43977606,3020,3,95044480
ArmadilloBase,42169524,3020,3,95044480
ArmadilloIterator,4323786068,3020,3,95044480
ArmadilloBase,46660349,3021,3,95044592
Rbase,42770667,3021,3,95044592
ArmadilloIterator,4250631155,3021,3,95044592
ArmadilloIterator,4138285724,3022,3,95044664
ArmadilloBase,45715337,3022,3,95044664
Rbase,43879397,3022,3,95044664
ArmadilloIterator,4186216399,3023,3,95044760
Rbase,44634498,3023,3,95044760
ArmadilloBase,46752982,3023,3,95044760
Rbase,45418183,3024,3,95044832
ArmadilloBase,42003513,3024,3,95044832
ArmadilloIterator,4202610471,3024,3,95044832
Rbase,42771860,3025,3,95044928
ArmadilloBase,42088218,3025,3,95044928
ArmadilloIterator,4267047516,3025,3,95044928
Rbase,43326349,3026,3,95045000
ArmadilloBase,41842880,3026,3,95045000
ArmadilloIterator,4170814995,3026,3,95045000
ArmadilloBase,46844359,3027,3,95045096
ArmadilloIterator,4175192659,3027,3,95045096
Rbase,44191698,3027,3,95045096
ArmadilloIterator,4202087977,3028,3,95045208
Rbase,45302250,3028,3,95045208
ArmadilloBase,46044667,3028,3,95045208
ArmadilloBase,45593193,3029,3,95045280
ArmadilloIterator,4243925748,3029,3,95045280
Rbase,44243122,3029,3,95045280
ArmadilloIterator,4167235022,3030,3,95045376
Rbase,44493309,3030,3,95045376
ArmadilloBase,46024276,3030,3,95045376
Rbase,45202834,3031,3,95045448
ArmadilloIterator,4183913278,3031,3,95045448
ArmadilloBase,46671372,3031,3,95045448
ArmadilloIterator,4223033808,3032,3,95045544
Rbase,43965126,3032,3,95045544
ArmadilloBase,47095864,3032,3,95045544
ArmadilloBase,48256488,3033,3,95045616
ArmadilloIterator,4227605317,3033,3,95045616
Rbase,44164411,3033,3,95045616
Rbase,45410821,3034,3,95045712
ArmadilloIterator,4164146278,3034,3,95045712
ArmadilloBase,45305154,3034,3,95045712
ArmadilloBase,47568046,3035,3,95045824
Rbase,40201987,3035,3,95045824
ArmadilloIterator,4209663931,3035,3,95045824
ArmadilloIterator,4186248232,3036,3,95045896
Rbase,45627413,3036,3,95045896
ArmadilloBase,46056724,3036,3,95045896
ArmadilloBase,46263534,3037,3,95045992
Rbase,42772407,3037,3,95045992
ArmadilloIterator,4247279857,3037,3,95045992
ArmadilloBase,45573186,3038,3,95046064
ArmadilloIterator,4139589726,3038,3,95046064
Rbase,45042792,3038,3,95046064
Rbase,44558038,3039,3,95046160
ArmadilloBase,44025665,3039,3,95046160
ArmadilloIterator,4172579556,3039,3,95046160
Rbase,43485250,3040,3,95046232
ArmadilloIterator,4182313407,3040,3,95046232
ArmadilloBase,48119542,3040,3,95046232
Rbase,44027630,3041,3,95046344
ArmadilloIterator,4261906543,3041,3,95046344
ArmadilloBase,48318714,3041,3,95046344
ArmadilloBase,46059519,3042,3,95046440
ArmadilloIterator,4182116834,3042,3,95046440
Rbase,45398770,3042,3,95046440
Rbase,43539391,3043,3,95046512
ArmadilloIterator,4274359497,3043,3,95046512
ArmadilloBase,47863322,3043,3,95046512
ArmadilloIterator,4191983980,3044,3,95046608
ArmadilloBase,46418718,3044,3,95046608
Rbase,43889842,3044,3,95046608
Rbase,45076401,3045,3,95046680
ArmadilloIterator,4168205461,3045,3,95046680
ArmadilloBase,48070424,3045,3,95046680
Rbase,45003278,3046,3,95046776
ArmadilloIterator,4173824934,3046,3,95046776
ArmadilloBase,46040600,3046,3,95046776
Rbase,44917630,3047,3,95046848
ArmadilloIterator,4182016726,3047,3,95046848
ArmadilloBase,48788661,3047,3,95046848
ArmadilloBase,45692226,3048,3,95046960
ArmadilloIterator,4202926484,3048,3,95046960
Rbase,43793146,3048,3,95046960
ArmadilloBase,47025657,3049,3,95047056
Rbase,39749969,3049,3,95047056
ArmadilloIterator,4248111342,3049,3,95047056
ArmadilloIterator,4149402659,3050,3,95047128
Rbase,45543866,3050,3,95047128
ArmadilloBase,45950797,3050,3,95047128
Rbase,43977858,3051,3,95047224
ArmadilloIterator,4173773865,3051,3,95047224
ArmadilloBase,46709743,3051,3,95047224
Rbase,43698499,3052,3,95047296
ArmadilloIterator,4199581493,3052,3,95047296
ArmadilloBase,48214884,3052,3,95047296
Rbase,44469605,3053,3,95047392
ArmadilloIterator,4230279731,3053,3,95047392
ArmadilloBase,47043092,3053,3,95047392
ArmadilloBase,44835187,3054,3,95047464
Rbase,40887305,3054,3,95047464
ArmadilloIterator,4161145866,3054,3,95047464
Rbase,44789449,3055,3,95047576
ArmadilloBase,41681477,3055,3,95047576
ArmadilloIterator,4170475285,3055,3,95047576
ArmadilloIterator,4191735216,3056,3,95047672
ArmadilloBase,44583327,3056,3,95047672
Rbase,44818523,3056,3,95047672
Rbase,44310350,3057,3,95047744
ArmadilloBase,43148274,3057,3,95047744
ArmadilloIterator,4255865378,3057,3,95047744
ArmadilloBase,45422631,3058,3,95047840
Rbase,41481822,3058,3,95047840
ArmadilloIterator,4160229767,3058,3,95047840
ArmadilloIterator,4186134792,3059,3,95047912
Rbase,45074630,3059,3,95047912
ArmadilloBase,47353181,3059,3,95047912
Rbase,43987316,3060,3,95048008
ArmadilloIterator,4199373737,3060,3,95048008
ArmadilloBase,48034197,3060,3,95048008
ArmadilloBase,44372452,3061,3,95048120
ArmadilloIterator,4215838998,3061,3,95048120
Rbase,43524326,3061,3,95048120
ArmadilloIterator,4132619104,3062,3,95048192
ArmadilloBase,45938585,3062,3,95048192
Rbase,46413166,3062,3,95048192
Rbase,43953116,3063,3,95048288
ArmadilloBase,44491569,3063,3,95048288
ArmadilloIterator,4189517412,3063,3,95048288
ArmadilloBase,45159325,3064,3,95048360
Rbase,41932411,3064,3,95048360
ArmadilloIterator,4204132259,3064,3,95048360
ArmadilloBase,47181868,3065,3,95048456
ArmadilloIterator,4218471680,3065,3,95048456
Rbase,44625353,3065,3,95048456
ArmadilloBase,45169228,3066,3,95048528
Rbase,41225021,3066,3,95048528
ArmadilloIterator,4174801488,3066,3,95048528
Rbase,45002864,3067,3,95048624
ArmadilloIterator,4162919519,3067,3,95048624
ArmadilloBase,47945751,3067,3,95048624
ArmadilloIterator,4199953264,3068,3,95048736
Rbase,45262605,3068,3,95048736
ArmadilloBase,44403317,3068,3,95048736
Rbase,45816614,3069,3,95048808
ArmadilloBase,43576199,3069,3,95048808
ArmadilloIterator,4254951156,3069,3,95048808
ArmadilloBase,44808167,3070,3,95048904
ArmadilloIterator,4152402829,3070,3,95048904
Rbase,45003016,3070,3,95048904
ArmadilloBase,46409611,3071,3,95048976
Rbase,41654151,3071,3,95048976
ArmadilloIterator,4155247213,3071,3,95048976
ArmadilloBase,43895724,3072,3,95049072
Rbase,43844288,3072,3,95049072
ArmadilloIterator,4187581585,3072,3,95049072
Rbase,43629311,3073,3,95049144
ArmadilloBase,43334989,3073,3,95049144
ArmadilloIterator,4235662513,3073,3,95049144
ArmadilloBase,45485876,3074,3,95049240
Rbase,40977573,3074,3,95049240
ArmadilloIterator,4155030028,3074,3,95049240
ArmadilloIterator,4168519777,3075,3,95049352
Rbase,51764985,3075,3,95049352
ArmadilloBase,55898724,3075,3,95049352
Rbase,46951757,3076,3,95049424
ArmadilloIterator,4238561438,3076,3,95049424
ArmadilloBase,47936794,3076,3,95049424
Rbase,44347911,3077,3,95049520
ArmadilloIterator,4209490748,3077,3,95049520
ArmadilloBase,46695531,3077,3,95049520
ArmadilloIterator,4157521721,3078,3,95049592
ArmadilloBase,44459940,3078,3,95049592
Rbase,45526850,3078,3,95049592
ArmadilloIterator,4207060388,3079,3,95049688
ArmadilloBase,46361405,3079,3,95049688
Rbase,44037578,3079,3,95049688
ArmadilloIterator,4340791301,3080,3,95049760
Rbase,46357966,3080,3,95049760
ArmadilloBase,45807238,3080,3,95049760
Rbase,45176904,3081,3,95049872
ArmadilloBase,43731988,3081,3,95049872
ArmadilloIterator,4549467237,3081,3,95049872
Rbase,45257577,3082,3,95049968
ArmadilloIterator,4149753917,3082,3,95049968
ArmadilloBase,46053600,3082,3,95049968
ArmadilloBase,46354292,3083,3,95050040
ArmadilloIterator,4168787240,3083,3,95050040
Rbase,43934197,3083,3,95050040
ArmadilloIterator,4203687590,3084,3,95050136
ArmadilloBase,46266723,3084,3,95050136
Rbase,45315845,3084,3,95050136
Rbase,43714314,3085,3,95050208
ArmadilloIterator,4230616010,3085,3,95050208
ArmadilloBase,46672258,3085,3,95050208
ArmadilloBase,45666770,3086,3,95050304
ArmadilloIterator,4156605129,3086,3,95050304
Rbase,46097422,3086,3,95050304
ArmadilloBase,48196454,3087,3,95050376
Rbase,40301334,3087,3,95050376
ArmadilloIterator,4198241318,3087,3,95050376
Rbase,45940242,3088,3,95050488
ArmadilloIterator,4203943103,3088,3,95050488
ArmadilloBase,47110757,3088,3,95050488
ArmadilloIterator,4224262942,3089,3,95050584
Rbase,44801945,3089,3,95050584
ArmadilloBase,47761041,3089,3,95050584
ArmadilloBase,45626011,3090,3,95050656
Rbase,40131254,3090,3,95050656
ArmadilloIterator,4166504885,3090,3,95050656
ArmadilloIterator,4160397102,3091,3,95050752
Rbase,45505183,3091,3,95050752
ArmadilloBase,48373121,3091,3,95050752
ArmadilloBase,44369185,3092,3,95050824
ArmadilloIterator,4233074965,3092,3,95050824
Rbase,44737390,3092,3,95050824
ArmadilloBase,47679869,3093,3,95050920
ArmadilloIterator,4207611410,3093,3,95050920
Rbase,44670032,3093,3,95050920
ArmadilloIterator,4165360375,3094,3,95050992
Rbase,44333901,3094,3,95050992
ArmadilloBase,44580139,3094,3,95050992
ArmadilloBase,47157925,3095,3,95051104
ArmadilloIterator,4170621953,3095,3,95051104
Rbase,44445668,3095,3,95051104
Rbase,44947366,3096,3,95051200
ArmadilloBase,40350170,3096,3,95051200
ArmadilloIterator,4905861251,3096,3,95051200
ArmadilloIterator,4240259948,3097,3,95051272
Rbase,45452776,3097,3,95051272
ArmadilloBase,48096290,3097,3,95051272
Rbase,43644366,3098,3,95051368
ArmadilloBase,42585240,3098,3,95051368
ArmadilloIterator,4149136125,3098,3,95051368
ArmadilloBase,47958053,3099,3,95051440
ArmadilloIterator,4176500784,3099,3,95051440
Rbase,44638296,3099,3,95051440
ArmadilloIterator,4178616262,3100,3,95051536
Rbase,44049476,3100,3,95051536
ArmadilloBase,45948299,3100,3,95051536
ArmadilloBase,47180156,3101,3,95051648
Rbase,40027444,3101,3,95051648
ArmadilloIterator,4261120457,3101,3,95051648
ArmadilloIterator,4133619925,3102,3,95051720
ArmadilloBase,46239904,3102,3,95051720
Rbase,44034241,3102,3,95051720
ArmadilloIterator,4478898258,3103,3,95051816
ArmadilloBase,45945403,3103,3,95051816
Rbase,43922567,3103,3,95051816
Rbase,45079162,3104,3,95051888
ArmadilloIterator,4167436864,3104,3,95051888
ArmadilloBase,46496400,3104,3,95051888
Rbase,44914430,3105,3,95051984
ArmadilloIterator,4178396976,3105,3,95051984
ArmadilloBase,47021287,3105,3,95051984
ArmadilloIterator,4166690090,3106,3,95052056
Rbase,43202236,3106,3,95052056
ArmadilloBase,46029978,3106,3,95052056
ArmadilloBase,46924703,3107,3,95052152
Rbase,42696815,3107,3,95052152
ArmadilloIterator,4180073605,3107,3,95052152
Rbase,44890130,3108,3,95052264
ArmadilloIterator,4195069495,3108,3,95052264
ArmadilloBase,47860393,3108,3,95052264
ArmadilloBase,45382716,3109,3,95052336
Rbase,42255239,3109,3,95052336
ArmadilloIterator,4225085245,3109,3,95052336
ArmadilloIterator,4130814405,3110,3,95052432
ArmadilloBase,44786589,3110,3,95052432
Rbase,45282012,3110,3,95052432
ArmadilloIterator,4165955030,3111,3,95052504
Rbase,43990739,3111,3,95052504
ArmadilloBase,47776092,3111,3,95052504
ArmadilloBase,44932749,3112,3,95052600
Rbase,43774421,3112,3,95052600
ArmadilloIterator,4214578125,3112,3,95052600
ArmadilloIterator,4211083180,3113,3,95052672
Rbase,45178280,3113,3,95052672
ArmadilloBase,48117904,3113,3,95052672
ArmadilloIterator,4139776539,3114,3,95052768
Rbase,45041220,3114,3,95052768
ArmadilloBase,46123915,3114,3,95052768
ArmadilloIterator,4160615859,3115,3,95052880
Rbase,43569120,3115,3,95052880
ArmadilloBase,48090536,3115,3,95052880
Rbase,50450580,3116,3,95052952
ArmadilloBase,46053332,3116,3,95052952
ArmadilloIterator,4199969349,3116,3,95052952
Rbase,44631417,3117,3,95053048
ArmadilloBase,43979042,3117,3,95053048
ArmadilloIterator,4228716477,3117,3,95053048
ArmadilloBase,45472289,3118,3,95053120
Rbase,44180656,3118,3,95053120
ArmadilloIterator,4154990422,3118,3,95053120
ArmadilloBase,46817601,3119,3,95053216
ArmadilloIterator,4143296411,3119,3,95053216
Rbase,44761536,3119,3,95053216
Rbase,43367084,3120,3,95053288
ArmadilloBase,44160129,3120,3,95053288
ArmadilloIterator,4202931981,3120,3,95053288
Rbase,44517207,3121,3,95053400
ArmadilloIterator,4203943792,3121,3,95053400
ArmadilloBase,46785170,3121,3,95053400
ArmadilloBase,44666139,3122,3,95053496
ArmadilloIterator,4155064703,3122,3,95053496
Rbase,45116601,3122,3,95053496
ArmadilloBase,46324953,3123,3,95053568
Rbase,42582339,3123,3,95053568
ArmadilloIterator,4180748694,3123,3,95053568
ArmadilloBase,45301575,3124,3,95053664
ArmadilloIterator,4164955070,3124,3,95053664
Rbase,45354842,3124,3,95053664
ArmadilloIterator,4210111610,3125,3,95053736
ArmadilloBase,45082549,3125,3,95053736
Rbase,43932057,3125,3,95053736
ArmadilloBase,52487781,3126,3,95053832
Rbase,42054568,3126,3,95053832
ArmadilloIterator,4177195607,3126,3,95053832
Rbase,45019587,3127,3,95053904
ArmadilloBase,45036383,3127,3,95053904
ArmadilloIterator,4170905203,3127,3,95053904
Rbase,45333694,3128,3,95054016
ArmadilloIterator,4187258878,3128,3,95054016
ArmadilloBase,48345808,3128,3,95054016
ArmadilloIterator,4194870738,3129,3,95054112
Rbase,44371261,3129,3,95054112
ArmadilloBase,47229292,3129,3,95054112
ArmadilloIterator,4167668345,3130,3,95054184
Rbase,44384492,3130,3,95054184
ArmadilloBase,46519885,3130,3,95054184
ArmadilloBase,47712767,3131,3,95054280
Rbase,41949597,3131,3,95054280
ArmadilloIterator,4157940864,3131,3,95054280
Rbase,44154750,3132,3,95054352
ArmadilloBase,44914958,3132,3,95054352
ArmadilloIterator,4324302974,3132,3,95054352
Rbase,43479022,3133,3,95054448
ArmadilloBase,44534863,3133,3,95054448
ArmadilloIterator,4225858836,3133,3,95054448
Rbase,44997463,3134,3,95054520
ArmadilloBase,44145765,3134,3,95054520
ArmadilloIterator,4154146590,3134,3,95054520
ArmadilloBase,47375206,3135,3,95054632
ArmadilloIterator,4254006182,3135,3,95054632
Rbase,49380413,3135,3,95054632
Rbase,45470567,3136,3,95054728
ArmadilloIterator,4215234164,3136,3,95054728
ArmadilloBase,47268361,3136,3,95054728
Rbase,44425800,3137,3,95054800
ArmadilloIterator,4205867991,3137,3,95054800
ArmadilloBase,47261994,3137,3,95054800
ArmadilloBase,45464522,3138,3,95054896
Rbase,44075625,3138,3,95054896
ArmadilloIterator,4177220692,3138,3,95054896
ArmadilloBase,47886411,3139,3,95054968
Rbase,44163032,3139,3,95054968
ArmadilloIterator,4184759493,3139,3,95054968
Rbase,44751810,3140,3,95055064
ArmadilloBase,44018370,3140,3,95055064
ArmadilloIterator,4210363493,3140,3,95055064
ArmadilloBase,45604152,3141,3,95055176
Rbase,42828977,3141,3,95055176
ArmadilloIterator,4239167169,3141,3,95055176
ArmadilloBase,45534822,3142,3,95055248
ArmadilloIterator,4236961673,3142,3,95055248
Rbase,45729351,3142,3,95055248
ArmadilloIterator,4178825702,3143,3,95055344
ArmadilloBase,45680329,3143,3,95055344
Rbase,45422453,3143,3,95055344
ArmadilloIterator,4280640174,3144,3,95055416
ArmadilloBase,46050183,3144,3,95055416
Rbase,45596889,3144,3,95055416
ArmadilloBase,47344242,3145,3,95055512
ArmadilloIterator,4223649531,3145,3,95055512
Rbase,45202460,3145,3,95055512
ArmadilloIterator,4116886773,3146,3,95055584
Rbase,44003902,3146,3,95055584
ArmadilloBase,45711449,3146,3,95055584
Rbase,49341351,3147,3,95055680
ArmadilloBase,45874029,3147,3,95055680
ArmadilloIterator,4239293502,3147,3,95055680
ArmadilloBase,44292640,3148,3,95055792
Rbase,43551285,3148,3,95055792
ArmadilloIterator,4196568362,3148,3,95055792
ArmadilloBase,48433705,3149,3,95055864
ArmadilloIterator,4294240613,3149,3,95055864
Rbase,43913926,3149,3,95055864
ArmadilloIterator,4140631347,3150,3,95055960
Rbase,44501693,3150,3,95055960
ArmadilloBase,46069178,3150,3,95055960
ArmadilloBase,47736765,3151,3,95056032
Rbase,43279990,3151,3,95056032
ArmadilloIterator,4234146449,3151,3,95056032
ArmadilloBase,44496172,3152,3,95056128
Rbase,44136425,3152,3,95056128
ArmadilloIterator,4227868602,3152,3,95056128
ArmadilloBase,47243371,3153,3,95056200
ArmadilloIterator,4207122542,3153,3,95056200
Rbase,45286497,3153,3,95056200
Rbase,43175010,3154,3,95056296
ArmadilloIterator,4151235246,3154,3,95056296
ArmadilloBase,44150171,3154,3,95056296
ArmadilloBase,47074619,3155,3,95056408
Rbase,42472434,3155,3,95056408
ArmadilloIterator,4165612320,3155,3,95056408
Rbase,44990881,3156,3,95056480
ArmadilloBase,43329060,3156,3,95056480
ArmadilloIterator,4176205432,3156,3,95056480
Rbase,45002768,3157,3,95056576
ArmadilloBase,43395464,3157,3,95056576
ArmadilloIterator,4199212785,3157,3,95056576
Rbase,45419329,3158,3,95056648
ArmadilloIterator,4276825144,3158,3,95056648
ArmadilloBase,49189338,3158,3,95056648
ArmadilloIterator,4182495923,3159,3,95056744
Rbase,45174951,3159,3,95056744
ArmadilloBase,48510246,3159,3,95056744
ArmadilloIterator,4194234741,3160,3,95056816
ArmadilloBase,44512950,3160,3,95056816
Rbase,45862515,3160,3,95056816
ArmadilloBase,49395076,3161,3,95056928
Rbase,41890328,3161,3,95056928
ArmadilloIterator,4235731160,3161,3,95056928
ArmadilloBase,43960817,3162,3,95057024
ArmadilloIterator,4162105999,3162,3,95057024
Rbase,44167513,3162,3,95057024
ArmadilloIterator,4202939434,3163,3,95057096
ArmadilloBase,45928226,3163,3,95057096
Rbase,45795264,3163,3,95057096
ArmadilloBase,43980866,3164,3,95057192
Rbase,43874568,3164,3,95057192
ArmadilloIterator,4215120774,3164,3,95057192
ArmadilloBase,47513588,3165,3,95057264
Rbase,42321383,3165,3,95057264
ArmadilloIterator,4259335046,3165,3,95057264
ArmadilloBase,45610227,3166,3,95057360
Rbase,42169021,3166,3,95057360
ArmadilloIterator,4167097927,3166,3,95057360
Rbase,43812375,3167,3,95057432
ArmadilloIterator,4164665556,3167,3,95057432
ArmadilloBase,48168115,3167,3,95057432
ArmadilloIterator,4166588759,3168,3,95057544
Rbase,45158097,3168,3,95057544
ArmadilloBase,45271217,3168,3,95057544
ArmadilloBase,46815130,3169,3,95057640
Rbase,43156467,3169,3,95057640
ArmadilloIterator,4242452961,3169,3,95057640
Rbase,45421206,3170,3,95057712
ArmadilloBase,44343855,3170,3,95057712
ArmadilloIterator,4159392230,3170,3,95057712
ArmadilloIterator,4158781980,3171,3,95057808
Rbase,45523946,3171,3,95057808
ArmadilloBase,48739555,3171,3,95057808
Rbase,44234910,3172,3,95057880
ArmadilloBase,44420582,3172,3,95057880
ArmadilloIterator,4221752457,3172,3,95057880
ArmadilloIterator,4193791673,3173,3,95057976
Rbase,45496989,3173,3,95057976
ArmadilloBase,46942653,3173,3,95057976
Rbase,45156057,3174,3,95058048
ArmadilloBase,44718566,3174,3,95058048
ArmadilloIterator,4168046869,3174,3,95058048
ArmadilloBase,47530459,3175,3,95058160
ArmadilloIterator,4188208573,3175,3,95058160
Rbase,43876046,3175,3,95058160
Rbase,45384737,3176,3,95058256
ArmadilloIterator,4206720703,3176,3,95058256
ArmadilloBase,48451974,3176,3,95058256
ArmadilloIterator,4196106476,3177,3,95058328
ArmadilloBase,44557686,3177,3,95058328
Rbase,45971075,3177,3,95058328
ArmadilloBase,45379130,3178,3,95058424
ArmadilloIterator,4149444063,3178,3,95058424
Rbase,45146253,3178,3,95058424
ArmadilloBase,46490902,3179,3,95058496
ArmadilloIterator,4173943758,3179,3,95058496
Rbase,45004348,3179,3,95058496
ArmadilloIterator,4172253999,3180,3,95058592
ArmadilloBase,45811527,3180,3,95058592
Rbase,44650663,3180,3,95058592
ArmadilloBase,45681832,3181,3,95058704
ArmadilloIterator,4227801760,3181,3,95058704
Rbase,44901506,3181,3,95058704
Rbase,45217319,3182,3,95058776
ArmadilloBase,43632097,3182,3,95058776
ArmadilloIterator,4154690718,3182,3,95058776
ArmadilloIterator,4166552325,3183,3,95058872
Rbase,44975697,3183,3,95058872
ArmadilloBase,48261443,3183,3,95058872
ArmadilloBase,44250036,3184,3,95058944
ArmadilloIterator,4211798509,3184,3,95058944
Rbase,44967518,3184,3,95058944
ArmadilloIterator,4209817374,3185,3,95059040
ArmadilloBase,46019320,3185,3,95059040
Rbase,44225998,3185,3,95059040
ArmadilloIterator,4134071662,3186,3,95059112
Rbase,45863334,3186,3,95059112
ArmadilloBase,45967938,3186,3,95059112
